year,reefName,dhw
1986,Mustard Patches (North) (17-029a),0
1986,Mustard Patches (South) (17-029b),0
1986,Walker Reef (18-026),0.17
1986,Trunk Reef (18-027),0.15
1986,U/N Reef (18-028),0.16
1986,Bramble Reef (18-029),0.15
1986,Kelso Reef (18-030),0
1986,Little Kelso Reef (18-031),0.14
1986,Onyx Reef (16-035),0.48
1986,Nicholas Reef (16-036),0.47
1986,Wentworth Reef (16-037),0
1986,Egmont Reef (16-038),0
1986,Alexandra Reefs (No 1) (16-039a),0
1986,Alexandra Reefs (No 2) (16-039b),0
1986,Pixie Reef (16-040),0.15
1986,Jorgensen Patch (16-041),0.15
1986,U/N Reef (16-089),0
1986,U/N Reef (16-090),0
1986,U/N Reef (16-091),0
1986,U/N Reef (16-092),0
1986,U/N Reef (16-093),0
1986,U/N Reef (16-094),0
1986,U/N Reef (16-095),0
1986,Publican Shoals (South) (17-030),0
1986,U/N Reef (17-031),0
1986,Wardle Reef (17-032),0
1986,U/N Reef (17-033),0
1986,Feather Reef (17-034),0
1986,Nathan Reef (17-035),0
1986,U/N Reef (15-059b),0
1986,U/N Reef (15-059c),0
1986,U/N Reef (15-059d),0
1986,U/N Island (15-059e),0
1986,Ottaway Patch (15-060),0
1986,Stonor Patch (15-061),0
1986,Delius Patch (15-062),0
1986,Gubbins Reef (15-063),0
1986,Breaking Patches (16-042),0.15
1986,Oyster Reef (16-043a),0.14
1986,U/N Reef (16-043b),0.14
1986,U/N Reef (16-044a),0.14
1986,Vlasoff Reef (16-044b),0
1986,Unity Reef (No 1) (16-045a),0
1986,Unity Reef (No 2) (16-045b),0
1986,U/N Reef (16-096),0
1986,U/N Reef (16-097),0
1986,U/N Reef (16-098),0
1986,U/N Reef (16-099),0
1986,Hall-Thompson Reef (17-037),0
1986,Surprise Shoal (17-038),0
1986,U/N Reef (17-039),0
1986,Lindquist Reef (17-040),0
1986,Goudge Bank (17-041),0
1986,Hope Islands Reef (West) (15-064),0
1986,Hope Islands Reef (East) (15-065),0
1986,U/N Reef (15-066),0
1986,U/N Reef (15-067),0
1986,Upolu Reef (16-046),0
1986,Double Island Reef (16-047),0
1986,U/N Reef (16-100),0
1986,U/N Reef (16-102),0
1986,U/N Reef (16-103),0
1986,U/N Reef (16-104),0
1986,Adelaide Reef (17-042),0
1986,Jessie-Kent Reef (17-043a),0
1986,Bresnahan Reef (17-043b),0
1986,Hutchison Reef (17-043c),0
1986,Ellison Reef (17-044),0
1986,Lake Reef (15-068),0
1986,U/N Reef (15-069),0
1986,Vicki Harriott Reef (15-070),0
1986,U/N Reef (15-071a),0
1986,U/N Reef (15-071b),0
1986,U/N Reef (15-071c),0
1986,U/N Reef (15-072),0
1986,U/N Reef (15-073),0
1986,U/N Reef (15-074),0
1986,Haycock Reef (16-048),0
1986,U/N Reef (16-105),0
1986,U/N Reef (16-106),0
1986,U/N Reef (16-107),0
1986,U/N Reef (16-108),0
1986,U/N Reef (17-045),0
1986,Sisters-Stephens Reef (17-046),0
1986,Eddy Reef (17-047),0
1986,King Reefs (17-048),0
1986,U/N Reef (17-049),0
1986,U/N Reef (17-050),0
1986,Ribbon No 2 Reef (No 1) (15-075a),0
1986,Ribbon No 2 Reef (No 2) (15-075b),0
1986,Ribbon No 2 Reef (No 3) (15-075c),0
1986,U/N Reef (15-076),0
1986,U/N Reef (15-077),0
1986,Osterlund Reef (15-078),0
1986,U/N Reef (15-079),0
1986,Green Island Reef (16-049),0
1986,Rocky Island Reef (16-051b),0
1986,U/N Reef (16-109),0
1986,U/N Reef (16-110),0
1986,U/N Reef (16-111),0
1986,U/N Reef (16-112),0
1986,U/N Reef (16-113),0
1986,Beaver Reef (17-051),0
1986,U/N Reef (17-052),0
1986,Stingaree Reefs (17-053),0.15
1986,U/N Reef (17-054),0
1986,Thorpe (Timana) Reef (17-055),0
1986,Ribbon No 1 Reef (15-080),0.15
1986,Rosser Reef (15-081),0
1986,Emily Reef (15-082),0
1986,Gill Patches (15-083),0
1986,Irene Reef (15-084),0.43
1986,Lena Reef (15-085),0.15
1986,Rocky Island Reef (16-051a),0
1986,U/N Reef (16-052),0
1986,U/N Reef (16-053),0
1986,Fitzroy Island Reef (No 1) (16-054a),0
1986,U/N Reef (16-800),0.15
1986,U/N Reef (16-801),0
1986,Sudbury Reef (No 1) (17-001a),0
1986,U/N Reef (17-056),0
1986,Gilbey Reef (17-057),0
1986,Armistice Reef (17-058),0
1986,Potter Reef (No 1) (17-059a),0
1986,Potter Reef (No 2) (17-059b),0
1986,Potter Reef (No 3) (17-059c),0
1986,Cairns Reef (15-086),0
1986,Pearl Reef (15-087),0.29
1986,Ruby Reef (15-088),0.3
1986,Endeavour Reef (15-089),0
1986,Andersen Reef (15-090),0.15
1986,U/N Reef (15-091a),0.16
1986,U/N Reef (15-091b),0.16
1986,Rachel Carson Reef (15-092),0.15
1986,Fitzroy Island Reef (No 2) (16-054b),0
1986,U/N Reef (16-054c),0
1986,U/N Reef (16-054d),0
1986,U/N Reef (16-054e),0
1986,U/N Reef (16-054f),0
1986,Sudbury Reef (No 2) (17-001b),0
1986,Sudbury Reef (No 3) (17-001c),0
1986,Sudbury Reef (No 4) (17-001d),0
1986,Stagg Patches (North) (17-002a),0
1986,Stagg Patches (South) (17-002b),0
1986,Hervey Shoals (North) (17-003a),0
1986,Hervey Shoals (South) (17-003b),0
1986,Scott Reef (17-004),0
1986,U/N Reef (17-060),0
1986,U/N Reef (17-061),0
1986,Noreaster Reef (17-062),0
1986,Farquharson Reef (No 1) (17-063a),0
1986,Farquharson Reef (No 2) (17-063b),0
1986,Pickersgill Reef (15-093),0.15
1986,Escape Reef (15-094),0.31
1986,Evening Reef (15-095),0.32
1986,Agincourt Reefs (No 4) (15-096),0.45
1986,U/N Reef (16-054g),0
1986,Little Fitzroy Island Reef (16-055),0
1986,Stevens Reef (17-005),0
1986,Maori Reef (17-006),0
1986,U/N Reef (17-007),0
1986,Noggin Reef (17-008),0
1986,Taylor Reef (17-064),0
1986,U/N Reef (17-065),0
1986,Yamacutta Reef (17-066),0
1986,U/N Reef (17-067),0.15
1986,Morning Reef (15-098),0.46
1986,Agincourt Reefs (No 3) (15-099a),0.47
1986,Agincourt Reefs (No 2a) (15-099b),0.46
1986,Agincourt Reefs (No 1) (15-099c),0.48
1986,Agincourt Reefs (No 5) (15-099d),0.48
1986,Agincourt Reefs (No 2b) (15-099e),0.46
1986,U/N Reef (15-800),0
1986,U/N Reef (15-801),0
1986,U/N Reef (16-001),0
1986,U/N Reef (16-056),0
1986,Hastings Reef (16-057),0.16
1986,Tobias Spit (17-009a),0
1986,Moss Reef (17-068),0
1986,U/N Reef (17-069),0
1986,U/N Reef (17-070),0
1986,U/N Reef (17-071),0
1986,U/N Reef (17-072),0
1986,U/N Reef (17-073),0
1986,U/N Reef (17-074),0
1986,U/N Reef (17-075),0
1986,U/N Reef (16-002),0
1986,U/N Reef (16-003),0
1986,Struck Reef (16-004),NaN
1986,Black Rock Reef (16-005),0
1986,Hope Reef (16-058),0.46
1986,U/N Reef (16-059),0.15
1986,Michaelmas Reef (16-060),0.15
1986,Fin Reef (16-061),0.16
1986,Pretty Patches (No 1) (16-062a),0.15
1986,Flora Reef (17-010),0
1986,Coates Reef (17-011),0
1986,Normanby-Mabel Reef (17-012),0
1986,U/N Reef (17-076),0
1986,Richards (Bedarra) Reef (18-001),0.17
1986,Wheeler (Toolgbar) Island Reef (18-003),0.17
1986,Coombe Reef (18-004),0.17
1986,Smith-Bowden Reef (18-005),0.19
1986,Snapper Reef (16-006),0
1986,U/N Reef (16-007),0
1986,U/N Reef (16-008a),0
1986,Pretty Patches (No 2) (16-062b),0.15
1986,Pretty Patches (No 3) (16-062c),0.15
1986,Euston Reef (16-063),0.3
1986,Arlington Reef (16-064),0.14
1986,Flynn Reef (16-065),0.15
1986,Jones Patch (17-012b),0
1986,Round-Russell Reef (17-013),0
1986,Hudson (Coolah) Reef (18-006),0.35
1986,Kennedy Shoal (18-007),0.2
1986,Brook Islands Reef (18-008),0.38
1986,Brook Shoal (18-009),0.39
1986,U/N Reef (16-008b),0
1986,U/N Reef (16-009a),0
1986,U/N Reef (16-009b),0
1986,Morey Reef (16-010),0
1986,U/N Reef (16-011),0.48
1986,Spitfire Reefs (West) (16-012a),0.16
1986,Spitfire Reefs (East) (16-012b),0.16
1986,U/N Reef (16-013a),0.48
1986,U/N Reef (16-013b),0.48
1986,Jenny Louise Shoal (North) (16-066a),0.29
1986,Jenny Louise Shoal (South) (16-066b),0.14
1986,Milln Reef (16-067),0.14
1986,Thetford Reef (16-068),0
1986,Baines Patches (16-069),0
1986,Pellowe Reef (16-070),0
1986,Goold Reef (18-010),0.33
1986,Garden Reef (18-011),0.31
1986,Eva Reef (18-013),0.39
1986,Hinchinbrook Reef (18-014),0.15
1986,Agnes Reef (18-015),0.15
1986,U/N Reef (16-013c),0.48
1986,U/N Reef (16-014a),0.46
1986,U/N Reef (16-014b),0.48
1986,Mackay Reef (16-015),0.16
1986,U/N Reef (16-016),0.48
1986,Sylvan Reef (16-017),0.48
1986,U/N Reef (16-018a),0.49
1986,U/N Reef (16-018b),0.48
1986,St Crispin Reef (16-019),0.49
1986,Eyrie Reef (14-118),0
1986,Turtle Reef (North) (14-119a),0
1986,Turtle Reef (South) (14-119b),0
1986,Turtle Group Reef (No 1) (14-120a),0
1986,Lark Reef (15-033),0
1986,U/N Reef (15-034),0
1986,U/N Reef (15-035),0
1986,U/N Reef (15-036),0
1986,U/N Reef (15-037),0
1986,Ribbon No 5 Reef (15-038),0
1986,Pelican Island Reef (13-107),1.8
1986,Hedge Reef (13-108),1.64
1986,South Warden Reef (14-051),0.15
1986,Unison Reef (14-052),0.15
1986,U/N Reef (14-053),0.15
1986,Stapleton Reef (14-054),0.45
1986,Turtle Group Reef (No 2) (14-120b),0
1986,Turtle Group Reef (No 3) (14-120c),0
1986,Turtle Group Reef (No 4) (14-120d),0
1986,Turtle Group Reef (No 5) (14-120e),0
1986,Turtle Group Reef (No 6) (14-120f),0
1986,Turtle Group Reef (No 7) (14-120g),0
1986,Williamson Reefs (15-039),0
1986,U/N Reef (15-040),0
1986,U/N Reef (15-041),0
1986,U/N Reef (15-042),0
1986,U/N Reef (15-043),0
1986,U/N Reef (15-044),0
1986,U/N Reef (13-109),1.62
1986,U/N Reef (13-110),2
1986,Burkitt Reef (13-111),1.8
1986,U/N Reef (13-112),2
1986,Iris Reef (13-113),1.62
1986,Obree Reef (13-114),1.79
1986,Munro Reef (14-055),0.15
1986,U/N Reef (14-056),0.64
1986,Davy Patches (No 1) (14-057a),0.15
1986,Davy Patches (No 2) (14-057b),0.15
1986,Davy Patches (No 3) (14-057c),0.15
1986,U/N Reef (14-058),0.15
1986,U/N Reef (14-059),0.15
1986,Barrow Reef (14-060),0.15
1986,Turtle Group Reef (No 8) (14-120h),0
1986,Turtle Group Reef (No 9) (14-120j),0
1986,Crompton Shoals (14-121),0
1986,Pethebridge Islets Reef (East) (14-122a),0
1986,Pethebridge Islets Reef (West) (14-122b),0
1986,Martin Reef (14-123),0
1986,U/N Reef (15-045),0
1986,Ribbon No 4 Reef (15-046),0
1986,U/N Reef (15-047),0
1986,U/N Reef (15-048),0
1986,U/N Reef (15-049),0
1986,Ribbon No 3 Reef (15-050),0
1986,U/N Reef (13-116),1.14
1986,U/N Reef (13-117a),1.13
1986,U/N Reef (13-117b),1.12
1986,Creech Reef (North) (13-118a),1.1
1986,Creech Reef (South) (13-118b),1.1
1986,Switzer Reef (14-061),0.14
1986,U/N Reef (14-062),0.61
1986,Combe Reef (14-063),0.3
1986,U/N Reef (14-124),0
1986,Maxwell Reef (14-125),0
1986,Linnet Reef (14-126),0
1986,U/N Reef (14-127a),0
1986,U/N Reef (14-127b),0
1986,Sim Reef (14-128),0
1986,U/N Reef (14-129a),0
1986,U/N Reef (14-129b),0
1986,Dawson Reef (15-051),0
1986,Cowlishaw Reef (15-052),0
1986,Draper Patch (15-053),0
1986,Rocky Island Reef (15-054),0
1986,U/N Reef (15-055),0
1986,Malcolm Patch (15-056),0
1986,Bee Reef (15-057),0
1986,U/N Reef (15-058),0
1986,U/N Reef (15-059a),0
1986,U/N Reef (13-119),0.93
1986,Sand Bank No 5 Reef (13-120),0.63
1986,U/N Reef (13-121),0.62
1986,Ingram-Beanley Reef (14-064),0.14
1986,Bewick Reef (14-065),0
1986,Decapolis Reef (14-131),0
1986,Rocky Islets Reef (14-132a),0
1986,U/N Reef (14-132b),0
1986,U/N Reef (14-132c),0
1986,U/N Reef (14-133),0
1986,Eye Reef (14-134),0
1986,U/N Reef (13-042),1.71
1986,U/N Reef (13-043),1.85
1986,Lowrie Reef (13-045),1.87
1986,Bow Reef (13-048),2.17
1986,U/N Reef (13-049),1.18
1986,U/N Reef (13-122),1.62
1986,U/N Reef (13-123),1.3
1986,U/N Reef (13-124),1.61
1986,U/N Reef (13-125),0.63
1986,Mid Reef (14-066),0.29
1986,U/N Reef (14-067),0
1986,Watson Reef (14-068),0
1986,Wooden Patch (14-069),0
1986,Baron Reef (14-070),0
1986,Helsdon Reef (14-135),0
1986,U/N Reef (14-136a),0
1986,U/N Reef (14-136b),0
1986,Carter Reef (14-137),0.17
1986,Yonge Reef (14-138),0.17
1986,No Name Reef (14-139),0.16
1986,U/N Reef (14-140),0.17
1986,U/N Reef (13-050a),0.98
1986,U/N Reef (13-050b),0.98
1986,U/N Reef (13-051),1.86
1986,U/N Reef (13-052),2.16
1986,Treat Reef (13-053),1.89
1986,U/N Reef (13-054),1.89
1986,U/N Reef (13-126),1.8
1986,Rodda Reef (13-127),0.78
1986,Joan Reef (13-128),0.81
1986,Wilson Reef (13-129),0.48
1986,Davie Reef (13-130),0.6
1986,Eves Reef (13-131),0.3
1986,U/N Reef (13-132),0.3
1986,Weigall Reefs (East) (14-071a),0
1986,Weigall Reefs (West) (14-071b),0
1986,Megaera Reef (14-072),0.29
1986,U/N Reef (14-073),0.68
1986,U/N Reef (14-074),0.68
1986,U/N Reef (14-075),1.01
1986,U/N Reef (14-076),0.68
1986,U/N Reef (14-141),0.15
1986,U/N Reef (14-142),0.16
1986,North Direction Reef (14-143),0.15
1986,Kedge Reef (14-144),0.15
1986,U/N Reef (14-145),0.15
1986,Peter Reef (13-055),2.13
1986,Sand Bank No 8 Reef (13-056),1
1986,Sharland Reefs (No 1) (13-057a),1.89
1986,Sharland Reefs (No 2) (13-057b),1.89
1986,U/N Reef (13-058a),2.1
1986,U/N Reef (13-058b),2.1
1986,Tydeman Reef (13-133),0.3
1986,U/N Reef (13-134),2.18
1986,U/N Reef (13-135),2.18
1986,U/N Reef (13-136),1.91
1986,U/N Reef (13-137),0.95
1986,U/N Reef (14-001),1.58
1986,Beabey Patches (14-002),1.45
1986,U/N Reef (14-077a),0.69
1986,U/N Reef (14-077b),0.69
1986,U/N Reef (14-078),0.84
1986,Jewell Reef (14-079),0.65
1986,U/N Reef (14-080),0.61
1986,U/N Reef (14-081),0.61
1986,Ribbon No 10 Reef (14-146),0.16
1986,South Direction Reef (North) (14-147a),0
1986,South Direction Reef (South) (14-147b),0
1986,Ellis Reef (13-059),2.05
1986,Blanchard Reef (13-060),1.92
1986,U/N Reef (13-061a),1
1986,U/N Reef (13-061b),1.02
1986,Grub Reef (14-003),1.67
1986,Keast Shoal (14-004),1.48
1986,Cameron Shoal (14-005),1.48
1986,Fahey Reef (14-006),1.44
1986,Taiwan Shoal (14-007),1.48
1986,Crescent Reef (14-082),0.45
1986,Parke Reef (14-083),0.47
1986,U/N Reef (14-084),0.44
1986,Hilder Reef (14-085),0.48
1986,U/N Reef (14-149),0.16
1986,U/N Reef (14-150),0
1986,No 10 Patches (No 1) (14-151),0.14
1986,No 10 Patches (No 2) (14-152),0.14
1986,No 10 Patches (No 3) (14-153a),0
1986,No 10 Patches (No 4) (14-153b),0
1986,Sand Bank No 7 Reef (13-061c),1.02
1986,Roskruge Reef (13-062),2.1
1986,U/N Reef (13-063),1.87
1986,North Khandalla Shoal (13-064),2.11
1986,Drake Shoal (13-065),2.09
1986,South Khandalla Shoal (13-066),2.11
1986,Quake Reef (13-068),2.01
1986,Bell Bank (North) (13-069),1.98
1986,Bell Bank (South) (13-070),1.98
1986,Heath Reef (13-071),2.01
1986,Eden Reef (14-008),1.48
1986,Clark Shoal (14-009),1.31
1986,U/N Reef (14-010),1.07
1986,Olive Patch (14-011),1.31
1986,Cliff Islands Reef (West) (14-012),0.9
1986,Cliff Islands Reef (East) (14-013),0.9
1986,U/N Reef (14-014),0.75
1986,June Reef (14-015),0.9
1986,Hicks Reef (14-086),0.32
1986,Snake Reef (14-087),0.29
1986,Waining Reef (14-088),0.3
1986,Day Reef (14-089),0.46
1986,Ribbon No 9 Reef (14-154),0
1986,U/N Reef (14-159a),0.15
1986,U/N Reef (14-159b),0.15
1986,U/N Reef (14-160),0.61
1986,U/N Reef (14-161),1.5
1986,U/N Reef (14-162),0
1986,U/N Reef (14-163),0
1986,Ada Bank (15-001),0
1986,Morris Island Reef (13-072),1.99
1986,U/N Reef (13-073),1.03
1986,U/N Reef (13-074),0.99
1986,MacDonald Reef (13-075),2.18
1986,Corbett Reef (14-016),1.84
1986,Clack Reef (14-017),1.73
1986,King Island Reef (14-018),1.34
1986,Aylen Patch (14-019),0.65
1986,Oswald Shoal (14-020),0.65
1986,Howick Reef (14-090),0.29
1986,Noble Reef (14-091),0
1986,Two Islands Reef (15-002),0
1986,Low Wooded Reef (15-003),0
1986,Murray Reefs (No  1) (15-004a),0
1986,Murray Reefs (No  2) (15-004b),0
1986,Murray Reefs (No  3) (15-004c),0
1986,Ogilvie Reef (13-076),2.14
1986,U/N Reef (13-077),2.05
1986,Wharton Reef (14-022),1.85
1986,Atkinson Reef (14-023),1.34
1986,Channel Rocks Reef (14-024),0.65
1986,Boulder Rock Reef (14-025),0.65
1986,Stanley Island Reef (No 1) (14-026a),1.73
1986,Newton Reef (14-092),0.14
1986,Sand Reef (14-093),0
1986,Houghton Reef (14-094),0.29
1986,U/N Reef (14-096),0
1986,Coquet Reef (14-097),0.29
1986,Three Islands Reef (15-005),0
1986,Conical Rock Reef (15-006),0
1986,U/N Reef (15-007),0
1986,Beor Reef (15-008),0
1986,Forrester Reef (15-009),0
1986,U/N Reef (15-010),0
1986,Petty Patch (15-011),0
1986,U/N Reef (13-078),1.99
1986,Noddy Reef (No 1) (13-079a),2.63
1986,Noddy Reef (No 2) (13-079b),2.27
1986,Noddy Reef (No 3) (13-079c),1.99
1986,Stanley Island Reef (No 2) (14-026b),1.52
1986,Stanley Island Reef (No 3) (14-026c),1.72
1986,Stanley Island Reef (No 4) (14-026d),1.72
1986,Stanley Island Reef (No 5) (14-026e),1.72
1986,U/N Reef (14-028),0.16
1986,MacLear Reef (14-029),2.02
1986,Miles Reef (North) (14-098a),0.14
1986,Miles Reef (South) (14-098b),0.14
1986,Leggatt Reef (14-099),0
1986,U/N Reef (14-100),0
1986,Sinclair-Morris Reef (14-101),0
1986,Hampton Reef (14-102),0
1986,Beatrice Reef (14-103),0
1986,Boulder Reef (15-012),0
1986,Egret Reef (15-013),0
1986,Blackbird Patches (North) (15-014a),0
1986,Blackbird Patches (South) (15-014b),0
1986,Tilbrook Bank (15-015),0
1986,Gull Reef (15-016),0
1986,U/N Reef (15-017a),0
1986,U/N Reef (15-017b),0
1986,U/N Reef (15-017c),0
1986,U/N Reef (13-080),2.53
1986,Fife Reef (13-081),2.66
1986,Hay Island Reef (13-083),2.54
1986,U/N Reef (13-084),2.11
1986,Frenchman Reef (13-085),2.67
1986,Poulsen Reef (13-086),2.66
1986,Blackwood Reef (14-031),2.02
1986,Denham Reef (14-032),1.52
1986,Rocky Islets Reef (North) (14-033a),1.18
1986,Rocky Islets Reef (South) (14-033b),0.99
1986,U/N Reef (14-034),0.15
1986,U/N Reef (14-035),0.15
1986,Pipon Shoals (14-036),0.47
1986,Melanie Patches (14-037),0.45
1986,Murdoch Reef (14-104),0
1986,U/N Reef (14-105),0
1986,Rocky Ledges (14-106),0
1986,U/N Reef (14-107a),0
1986,U/N Reef (14-107b),0
1986,U/N Reef (14-108),0
1986,Fly Reef (14-109),0.15
1986,Underwood Shoal (14-110),0.16
1986,Covered Reef (14-111),0
1986,Stewart Shoal (14-112),0.16
1986,Pasco Reef (15-018),0
1986,Long Reef (15-019),0
1986,Strickland Reef (15-020),0
1986,Ribbon No 8 Reef (15-021a),0
1986,U/N Reef (15-021b),0
1986,U/N Reef (15-022),0
1986,U/N Reef (15-023),0
1986,Magpie Reef (13-087),2.09
1986,Lytton Reef (13-088),1.98
1986,U/N Reef (13-089),1.97
1986,Wilkie Reef (13-091),2.49
1986,Pipon Reef (14-038),0.48
1986,North Warden Reef (14-039),0.16
1986,Singleton Patch (14-040),0.16
1986,Petricola Shoal (14-113),0.16
1986,MacGillivray Reef (14-114),0.15
1986,Nymph Reef (14-115),0
1986,Mackay Reefs (15-024),0
1986,Harrier Reef (15-025),0
1986,Ribbon No 7 Reef (15-026),0
1986,Marx Reef (15-027),0
1986,U/N Reef (13-092),2.65
1986,U/N Reef (13-093a),1.95
1986,U/N Reef (13-093b),1.91
1986,U/N Reef (13-093c),1.91
1986,Sullivan Shoal (13-095),2.27
1986,Ballerina Shoal (13-096),2.22
1986,Flinders Island Reef (No 1) (14-042a),1.52
1986,Flinders Island Reef (No 2) (14-042b),1.52
1986,Flinders Island Reef (No 3) (14-042c),1.72
1986,U/N Reef (14-043),0.3
1986,Hales Reef (14-044),0.48
1986,Sand Bank No 1 Reef (14-045),0.61
1986,U/N Reef (14-046),0.61
1986,Lizard Island Reef (North West) (14-116a),0.14
1986,Lizard Island Reef (North East) (14-116b),0.15
1986,Lizard Island Reef (Lagoon) (14-116d),0.14
1986,Startle Reefs (15-028),0
1986,Camel Head Reef (15-029),0
1986,Swinger Reef (15-030),0
1986,Pullen Reefs (15-031),0
1986,Ribbon No 6 Reef (15-032),0
1986,Hannah Island Reef (13-097),2.03
1986,U/N Reef (13-100),1.79
1986,Rattlesnake Reefs (No 1) (13-101a),2.22
1986,Rattlesnake Reefs (No 2) (13-101b),2.22
1986,Rattlesnake Reefs (No 3) (13-101c),1.98
1986,U/N Reef (13-102),2.22
1986,Kestrel Reef (13-104),1.79
1986,U/N Reef (13-105),1.98
1986,U/N Reef (14-047),0.64
1986,Broomfield Rock Reef (14-048),0.15
1986,U/N Reef (14-049),0.66
1986,Rocky Point Island Reef (14-050),0.45
1986,Lizard Island Reef (Coconut Bay) (14-116c),0.15
1986,Gunga Shoal (14-117),0
1986,Dent Reef (No 1) (20-058a),0.3
1986,Dent Reef (No 2) (20-058b),0.3
1986,U/N Reef (20-059),0.46
1986,Long Island Reef (No 1) (20-060a),0.15
1986,Haslewood Island Reef (No 4) (20-078d),0.5
1986,Haslewood Island Reef (No 5) (20-078e),0.5
1986,U/N Reef (20-016a),0.3
1986,Black Currant-Manta Ray Reef (No 1) (20-010a),0.3
1986,Whitsunday Island Reef (No 11) (20-041l),0.3
1986,Whitsunday Island Reef (No 12) (20-041m),0.3
1986,Long Island Reef (No 2) (20-060b),0.15
1986,Long Island Reef (No 3) (20-060c),0.15
1986,Lupton Reef (20-078f),0.67
1986,Cashell Reef (20-078g),0.67
1986,Black Island Reef (20-017),0.47
1986,Double Rock Reef (20-018),0.48
1986,Langford-Bird Reef (20-019),0.47
1986,Whitsunday Island Reef (No 13) (20-041n),0.3
1986,Whitsunday Island Reef (No 14) (20-041o),0.32
1986,Whitsunday Island Reef (No 15) (20-041p),0.3
1986,Long Island Reef (No 4) (20-060d),0.3
1986,Long Island Reef (No 5) (20-060e),0.3
1986,Long Island Reef (No 6) (20-060f),0.3
1986,Haslewood Island Reef (No 6) (20-078h),0.5
1986,Workington Reef (20-079),0.67
1986,Gumbrell Reef (20-020),0.29
1986,Whitsunday Island Reef (No 16) (20-041q),0.32
1986,Whitsunday Island Reef (No 17) (20-041r),0.33
1986,Whitsunday Island Reef (No 18) (20-041t),0.33
1986,Whitsunday Island Reef (No 19) (20-041u),0.46
1986,Whitsunday Island Reef (No 20) (20-041v),0.46
1986,Long Island Reef (No 7) (20-060g),0.3
1986,Long Island Reef (No 8) (20-060h),0.3
1986,Leeper Shoal (20-080),0.67
1986,Nicolson Reef (20-081),0.5
1986,Olden Reef (20-021),0.29
1986,Armit Island Reef (20-022),0.29
1986,Whitsunday Island Reef (No 21) (20-041w),0.46
1986,Whitsunday Island Reef (No 22) (20-041x),0.48
1986,Whitsunday Island Reef (No 23) (20-041y),0.48
1986,Whitsunday Island Reef (No 24) (20-041z),0.48
1986,Pine Island Reef (20-061),0.3
1986,U/N Reef (19-267),1.14
1986,U/N Reef (19-268),1.09
1986,U/N Reef (19-269),0.74
1986,U/N Reef (19-270),0.92
1986,U/N Reef (19-271),0.96
1986,U/N Reef (19-272),0.92
1986,U/N Reef (19-273),0.88
1986,U/N Reef (19-274),0.92
1986,U/N Reef (19-275),0.74
1986,U/N Reef (19-276),0.83
1986,U/N Reef (19-277),0.83
1986,U/N Reef (19-278),0.82
1986,U/N Reef (20-023),0.29
1986,Fitzalan Island Reef (20-041),0.46
1986,South Molle Reef (No 1) (20-042a),0.15
1986,South Molle Reef (No 2) (20-042b),0.15
1986,U/N Reef (20-062a),0.15
1986,U/N Reef (20-062b),0.15
1986,Three Fathom Patch (20-063),0.32
1986,U/N Reef (19-279),0
1986,U/N Reef (19-280),0.49
1986,U/N Reef (19-281),0.47
1986,U/N Reef (19-282),0.47
1986,U/N Reef (19-283),0
1986,U/N Reef (19-284),0.15
1986,U/N Reef (19-285),0.47
1986,U/N Reef (19-286),0.31
