reefName,year,sst
U/N Reef (10-424),2012,28.9109251188195
U/N Reef (10-425),2012,28.9594264602661
U/N Reef (11-034),2012,29.1183509337596
Arnold Reef (11-001),2012,29.1552109794011
Thomson Islet Reef (11-002),2012,29.2704665342967
U/N Reef (11-003),2012,29.2610202480007
Gilmore Bank (11-004),2012,29.2442715432909
U/N Reef (11-005),2012,29.2472896232261
U/N Reef (11-006),2012,29.2472896232261
U/N Reef (11-007),2012,29.2581615074008
U/N Reef (11-008),2012,29.2581615074008
Bushy Island Reef (11-009),2012,29.2221075870373
Cairncross Islets Reef (11-010),2012,29.1724278132121
U/N Reef (11-011a),2012,29.2472532683728
U/N Reef (11-011b),2012,29.2457261766706
U/N Reef (11-012),2012,29.2125204763105
Halfway Islet Reef (11-013),2012,29.1691206729773
Pearn Reef (11-014),2012,29.1691206729773
U/N Reef (11-015),2012,29.2266831080119
McSweeney Reef (11-016),2012,29.0466735274703
U/N Reef (11-017),2012,29.0260975866607
U/N Reef (11-018),2012,29.0219947673656
U/N Reef (11-019),2012,28.9764744822184
U/N Reef (11-020),2012,28.9938201769024
U/N Reef (11-021),2012,29.0086622167517
U/N Reef (11-022),2012,28.9823927846896
U/N Reef (11-023),2012,29.0018040477366
U/N Reef (11-024),2012,29.0264866857818
U/N Reef (11-025),2012,29.1312747228713
Sinclair Reef (11-026),2012,29.1283831474109
U/N Reef (11-027),2012,29.1405399556746
U/N Reef (11-028),2012,28.9734793422985
Monsoon Reef (11-029),2012,29.0321638836124
U/N Reef (11-030),2012,28.9992074330648
U/N Reef (11-031),2012,29.0656194454286
U/N Reef (11-032),2012,28.9994116520536
U/N Reef (11-033a),2012,29.0138193489849
U/N Reef (11-033b),2012,29.0084784081642
Turning Point Patches (No 2) (11-048b),2012,28.9694891120448
U/N Reef (11-049),2012,29.026656961441
U/N Reef (11-050),2012,29.06894547851
U/N Reef (11-051),2012,29.1160996567969
Cholmondeley Reef (11-052),2012,29.1160996567969
Jardine Reef (11-053),2012,29.1160996567969
U/N Reef (11-054),2012,29.0649457730745
Wallace Islet Reef (11-055),2012,29.1388659814391
Milman-Aplin Reef (11-035),2012,29.1494959925746
Parsons Reef (11-036),2012,29.0686714838422
Collette Reef (11-037),2012,29.03601786887
Douglas Islet Reef (11-038),2012,29.1506620206331
U/N Reef (11-039),2012,29.045786660815
U/N Reef (11-040),2012,29.0709540538299
U/N Reef (11-041a),2012,29.1465345502974
U/N Reef (11-041b),2012,29.1350504733898
U/N Reef (11-042),2012,29.0626723130544
Onslow Reef (11-043),2012,29.0410160436863
Wilds Shoal (11-044),2012,29.0147286167851
U/N Reef (11-045),2012,28.9824434783724
U/N Reef (11-046),2012,29.0930130589116
U/N Reef (11-047),2012,29.0922299339658
Turning Point Patches (No 1) (11-048a),2012,29.0066655476888
U/N Reef (11-071),2012,28.9824434783724
U/N Reef (11-072),2012,28.8703269352989
U/N Reef (11-073),2012,28.8703269352989
U/N Reef (11-074),2012,28.8740672755048
U/N Reef (11-075),2012,28.8740672755048
U/N Reef (11-076),2012,28.8763172944387
U/N Reef (11-056a),2012,29.010692537293
U/N Reef (11-056b),2012,29.0490960830297
U/N Reef (11-056c),2012,29.030509519577
U/N Reef (11-056d),2012,29.0113603707516
Cochin Reef (11-057),2012,29.0045171101888
Parkinson Reef (11-058),2012,29.0852487352159
Monkman Reef (11-059),2012,29.0694383338646
U/N Reef (11-060),2012,29.125464340051
Little Boydong Reef (11-061),2012,29.1388659814391
Boydong Island Reef (11-062),2012,29.1388659814391
U/N Reef (11-063a),2012,28.9764744822184
U/N Reef (11-063b),2012,28.9606412511294
U/N Reef (11-064),2012,28.9478552859762
U/N Reef (11-065),2012,28.9589190516912
U/N Reef (11-066),2012,28.9464350144068
U/N Reef (11-067),2012,28.9638125101725
U/N Reef (11-068),2012,28.9549822012583
U/N Reef (11-069),2012,28.9411088253589
Maclennan Reef (No 1) (11-070a),2012,28.9348464772321
Maclennan Reef (No 2) (11-070b),2012,28.9381197690964
Maclennan Reef (No 3) (11-070c),2012,28.9208173751831
Indefatigable Reef (11-103),2012,28.9682176245583
U/N Reef (11-104),2012,28.9580260428829
U/N Reef (11-105),2012,28.8996943342007
U/N Reef (11-107),2012,28.8996943342007
U/N Reef (11-108),2012,28.9063616858588
U/N Reef (11-109a),2012,28.8996943342007
U/N Reef (11-109b),2012,28.8996943342007
U/N Reef (11-110),2012,28.9439518822564
U/N Reef (11-111),2012,28.9851012477168
U/N Reef (11-112),2012,28.8480171575779
U/N Reef (11-113),2012,28.8486088275909
U/N Reef (11-114),2012,28.8486088275909
U/N Reef (11-115),2012,28.8486088275909
U/N Reef (11-116),2012,28.8408532101884
U/N Reef (11-117),2012,28.8449157246372
U/N Reef (11-118a),2012,28.8564357757568
U/N Reef (11-118b),2012,28.8548883638884
U/N Reef (11-119),2012,28.8548883638884
U/N Reef (11-077),2012,28.896095079089
U/N Reef (11-078),2012,28.8763172944387
U/N Reef (11-079),2012,28.9861226842023
U/N Reef (11-080),2012,28.9533151520623
U/N Reef (11-081),2012,28.896095079089
U/N Reef (11-082),2012,28.9026690537367
U/N Reef (11-083),2012,28.9026690537367
U/N Reef (11-084),2012,28.9089695771535
U/N Reef (11-085),2012,28.9089695771535
U/N Reef (11-087a),2012,28.9089695771535
U/N Reef (11-087b),2012,28.9089695771535
U/N Reef (11-088),2012,28.9089695771535
U/N Reef (11-089a),2012,28.9080659974881
U/N Reef (11-089b),2012,28.9080659974881
U/N Reef (11-090),2012,28.9655139342598
U/N Reef (11-091),2012,28.906128535195
U/N Reef (11-092),2012,28.9633857585766
U/N Reef (11-093),2012,28.9486495722895
U/N Reef (11-094),2012,28.906128535195
U/N Reef (11-095),2012,28.906128535195
U/N Reef (11-096),2012,28.8994554969353
U/N Reef (11-097),2012,28.8973649024963
Risk Reef (11-098),2012,28.9542898248743
U/N Reef (11-099),2012,28.9734032257744
Shadwell Reef (11-100),2012,28.9515159717505
U/N Reef (11-101),2012,28.9851012477168
U/N Reef (11-102),2012,28.8996943342007
U/N Reef (11-157),2012,28.9886524141297
U/N Reef (11-158),2012,29.0504743558867
U/N Reef (11-120),2012,28.8542869726817
U/N Reef (11-121),2012,28.8542869726817
U/N Reef (11-122),2012,28.8542869726817
U/N Reef (11-123),2012,28.8542869726817
U/N Reef (11-124),2012,28.8542869726817
Stark Reef (11-125),2012,28.8500089327494
U/N Reef (11-126a),2012,28.8703269352989
U/N Reef (11-126b),2012,28.8703269352989
U/N Reef (11-127a),2012,28.8703269352989
U/N Reef (11-127b),2012,28.8703269352989
U/N Reef (11-128),2012,28.8703269352989
U/N Reef (11-129),2012,28.8703269352989
Moulter Reef (11-130),2012,28.8847461439605
Saunders Reef (11-131),2012,28.8784561157227
Hunter Reefs (11-132),2012,29.2082784864638
U/N Reef (11-133),2012,29.2314053677964
Pirie Reef (11-134),2012,29.174301578885
U/N Reef (11-135),2012,29.202822499805
Hannibal Islands Reef (11-136),2012,29.1519086837769
U/N Reef (11-137),2012,29.1601948679229
MacArthur Islands Reef (11-138),2012,29.1289343152727
U/N Reef (11-139),2012,29.1289343152727
U/N Reef (11-140),2012,29.1734769283197
U/N Reef (11-141),2012,29.1577072652181
U/N Reef (11-142),2012,29.1462472279867
U/N Reef (11-143),2012,29.1289343152727
U/N Reef (11-144),2012,29.1734769283197
U/N Reef (11-145),2012,29.2150615470997
Nigger Head Reef (11-146),2012,29.1462472279867
U/N Reef (11-147),2012,29.1577072652181
U/N Reef (11-148),2012,29.1686907079485
U/N Reef (11-149),2012,29.1788973127093
U/N Reef (11-150),2012,29.1407530721029
U/N Reef (11-151),2012,29.1278958055708
U/N Reef (11-152),2012,29.1450376799612
U/N Reef (11-153),2012,29.13806063887
U/N Reef (11-154),2012,29.1114295721054
U/N Reef (11-155),2012,29.0663196288788
Wizard Reef (11-156),2012,29.133553703626
Bird Islands Reef (South) (11-169),2012,29.1097602844238
Chimmo Shoal (11-170),2012,29.0504773650507
Guthray Reef (11-171),2012,29.0504773650507
U/N Reef (11-172),2012,29.1271718587631
Cockburn Reef (11-173),2012,29.0343031706633
Magra Reef (11-174),2012,29.0363561842177
U/N Reef (11-175),2012,29.0363561842177
Rodney Reef (11-176),2012,29.1049639873016
U/N Reef (11-177),2012,29.092291066676
Cockburn Patch (11-178),2012,29.0393250035305
Erlangen Patch (11-179),2012,29.0393250035305
Paluma Shoal (11-180),2012,29.0393250035305
U/N Reef (11-159),2012,29.06134029671
U/N Reef (11-160),2012,28.9954438133845
Viking Reef (11-161),2012,29.1338597138723
U/N Reef (11-162),2012,29.0364744788722
U/N Reef (11-163),2012,28.9855818933295
U/N Reef (11-164),2012,29.0049540977168
Thrush Reef (11-165),2012,29.0597899658511
Forwood Reef (11-166),2012,29.0501505352202
Bird Islands Reef (North) (11-167),2012,29.1142315183367
Fairway Reef (11-168),2012,29.0501505352202
Three Reefs (11-223),2012,28.9331457839053
U/N Reef (11-224),2012,28.9524109227871
U/N Reef (11-225),2012,28.9524109227871
U/N Reef (11-226),2012,28.9524109227871
U/N Reef (11-227),2012,28.9452666282654
Wood Reef (11-228),2012,28.9331457839053
Sunday Reef (11-181),2012,29.0668902038246
Bremner Shoal (11-182),2012,29.0593840281169
Outer Reef (11-183),2012,29.0593840281169
Queue Reef (11-184a),2012,29.0323044105812
Wreck Reef (11-184b),2012,29.0226431227567
Sir Charles Hardy Islands Reef (11-184c),2012,29.0085433826112
Nob Reef (11-185),2012,29.0588684082031
U/N Reef (11-186),2012,29.0588684082031
Harvey Reef (11-187),2012,29.0588684082031
Clerke Reef (11-188),2012,29.0588684082031
Perry Reef (11-189),2012,29.0588684082031
Cape Grenville Reef (No 1) (11-190a),2012,29.0593840281169
Cape Grenville Reef (No 2) (11-190b),2012,29.0588684082031
Cape Grenville Reef (No 3) (11-190c),2012,29.0588684082031
Hicks Reef (11-191),2012,29.0588684082031
Middle Reef (11-192),2012,29.0588684082031
Twin Reefs (North) (11-193a),2012,29.0588684082031
Twin Reefs (South) (11-193b),2012,29.0588684082031
Gore Reef (11-194),2012,29.0588684082031
South Reef (11-195),2012,29.0588684082031
U/N Reef (11-196),2012,28.8996943342007
U/N Reef (11-197),2012,28.9471313617848
Siddons Reef (11-200),2012,28.9686028095002
U/N Reef (11-201),2012,28.9471313617848
U/N Reef (11-202),2012,28.9380097389221
U/N Reef (11-203),2012,28.9471313617848
U/N Reef (11-204),2012,28.9418451858289
U/N Reef (11-205),2012,28.9158187804183
U/N Reef (11-206),2012,28.8996943342007
U/N Reef (11-207),2012,28.9208268059625
U/N Reef (11-208a),2012,28.9418451858289
U/N Reef (11-208b),2012,28.9418451858289
U/N Reef (11-209),2012,28.9323884978775
U/N Reef (11-210a),2012,28.9323884978775
U/N Reef (11-210b),2012,28.9323884978775
Pearson Reef (11-211),2012,28.9619351704915
Jukes Reef (11-212),2012,28.9527104544261
U/N Reef (11-213),2012,28.9814382482458
Bowles Reef (11-214),2012,28.9791869360303
U/N Reef (11-215),2012,28.9499732971191
U/N Reef (11-216),2012,28.9793120243753
U/N Reef (11-263),2012,28.9441550710927
U/N Reef (11-264),2012,28.9698841436123
U/N Reef (11-217),2012,28.977671363137
U/N Reef (11-218),2012,28.9372018814087
U/N Reef (11-219),2012,28.9355995209236
U/N Reef (11-220),2012,28.9367653831603
U/N Reef (11-221),2012,28.9347330419029
Salamander Reef (11-222b),2012,28.9710795538766
Raine Reef (11-243),2012,28.8987585870843
Great Detached Reef (No 1) (11-244a),2012,28.9256745199872
Great Detached Reef (No 2) (11-244b),2012,28.9195396021793
Great Detached Reef (No 3) (11-244c),2012,28.9271468003591
Great Detached Reef (No 4) (11-244d),2012,28.9271468003591
U/N Reef (11-245),2012,28.8996943342007
Passage Reef (11-246),2012,29.0588684082031
U/N Reef (11-247),2012,29.0986391703288
U/N Reef (11-248),2012,29.1163734917168
U/N Reef (11-249),2012,29.0310930499324
U/N Reef (11-250),2012,29.0327917579713
U/N Reef (11-251),2012,29.0202809333801
U/N Reef (11-252),2012,29.0113603707516
U/N Reef (11-253),2012,28.9943772579761
U/N Reef (11-254),2012,28.9873587843301
U/N Reef (11-255),2012,28.9851012477168
U/N Reef (11-256),2012,28.9791869360303
U/N Reef (11-257),2012,28.9682176245583
U/N Reef (11-258),2012,28.9623948249264
U/N Reef (11-259),2012,28.9623948249264
U/N Reef (11-260),2012,28.9710795538766
U/N Reef (11-261),2012,28.9698841436123
U/N Reef (11-262),2012,28.9552317139105
Devlin Reef (11-229a),2012,28.9452666282654
U/N Reef (11-229b),2012,28.956401021857
U/N Reef (11-230),2012,28.956401021857
U/N Reef (11-231),2012,28.956401021857
Five Reefs (11-232),2012,28.9636187166781
U/N Reef (11-233),2012,28.9839099981846
U/N Reef (11-234),2012,28.9698841436122
U/N Reef (11-235),2012,28.9636187166781
U/N Reef (11-236),2012,28.9633371118914
Ashmore Banks (No 1) (11-237a),2012,28.9892182798467
Ashmore Banks (No 2) (11-237b),2012,28.9878195879752
Ashmore Banks (No 3) (11-237c),2012,28.9883107662201
U/N Reef (11-238),2012,28.9523372487125
Star Reef (11-239),2012,28.9523372487125
Yule Detached Reef (11-240),2012,28.93631195139
Job Reef (11-241),2012,28.9523372487125
U/N Reef (11-242),2012,28.9488847464846
Nomad Reef (12-007),2012,29.0339167316755
Tyrrel Reefs (12-008),2012,29.1050204171075
Pickard Reef (12-009),2012,29.0776938685664
Kay Reef (12-010),2012,29.0602690166897
Beesley-Baird Reef (12-011),2012,29.0602690166897
U/N Reef (11-265),2012,28.9552317139105
U/N Reef (11-266),2012,28.9698841436123
U/N Reef (11-267),2012,28.9698841436123
U/N Reef (11-268),2012,28.960419178009
U/N Reef (11-269),2012,28.9486495722895
U/N Reef (11-270),2012,28.9399336142133
U/N Reef (11-271),2012,28.9177646231144
U/N Reef (11-272),2012,28.9532970363258
U/N Reef (11-273),2012,28.9653635595599
U/N Reef (11-274),2012,28.9471313617848
U/N Reef (11-275),2012,28.9176417502804
U/N Reef (11-276),2012,28.9479564104893
U/N Reef (11-277),2012,28.889608816667
U/N Reef (11-278),2012,28.9367653831603
U/N Reef (11-279),2012,28.9347330419029
U/N Reef (11-280),2012,28.940771706899
U/N Reef (11-281),2012,28.9379731365758
U/N Reef (11-282),2012,28.9158187804183
U/N Reef (11-283),2012,28.9379731365758
U/N Reef (11-284),2012,28.9208268059625
U/N Reef (11-285),2012,28.9311844189962
U/N Reef (11-286),2012,28.9311844189962
U/N Reef (11-287),2012,28.9237342772445
U/N Reef (11-289),2012,28.9089695771535
U/N Reef (11-290),2012,28.8996943342007
U/N Reef (11-291),2012,28.8763172944387
U/N Reef (11-292),2012,28.8840608984474
U/N Reef (11-293),2012,28.9089695771535
U/N Reef (11-294),2012,28.8840608984474
U/N Reef (11-295),2012,28.8763172944387
U/N Reef (11-296),2012,28.8840608984474
U/N Reef (11-297),2012,28.8763172944387
U/N Reef (11-298),2012,28.8763172944387
U/N Reef (11-299),2012,28.8703269352989
U/N Reef (11-300),2012,28.8594783481799
U/N Reef (11-301),2012,28.8763172944387
U/N Reef (11-302),2012,28.8763172944387
Great Detached Reef (No 6) (11-244f),2012,28.9271468003591
U/N Reef (11-304),2012,28.8763172944387
U/N Reef (11-305),2012,28.8703269352989
U/N Reef (11-306),2012,28.8763172944387
U/N Reef (11-307),2012,28.8763172944387
U/N Reef (11-308),2012,28.8703269352989
U/N Reef (11-309),2012,28.8763172944387
Great Detached Reef (No 7) (11-244g),2012,28.9271468003591
Great Detached Reef (No 8) (11-244h),2012,28.9271468003591
U/N Reef (11-312),2012,28.8647485415141
U/N Reef (11-313),2012,28.8647485415141
U/N Reef (11-314),2012,28.8408532101884
U/N Reef (11-315),2012,29.0462867234104
U/N Reef (11-316),2012,28.9764744822184
U/N Reef (11-317),2012,28.9393103333558
U/N Reef (11-318),2012,28.9299314551883
U/N Reef (11-319),2012,28.9141734043757
U/N Reef (11-320),2012,28.9141734043757
U/N Reef (11-321),2012,28.9173329947651
U/N Reef (11-322),2012,28.9046377237292
U/N Reef (11-323),2012,28.9072887448297
U/N Reef (11-324),2012,28.8408532101884
U/N Reef (11-800),2012,29.2350832402021
Haggerston Reef (12-001),2012,29.0515861709913
Bannan Reef (12-002),2012,29.0479113838889
Mason Reef (12-003a),2012,29.0152748602408
U/N Reef (12-003b),2012,29.0419654051463
U/N Reef (12-003c),2012,29.0244247073219
U/N Reef (12-003d),2012,28.9991053847579
Moody Reef (12-004),2012,29.0534240802129
Young Reef (12-005),2012,29.0568334864474
Laurel Reef (12-006),2012,29.0406245364938
Fison Reefs (12-027c),2012,28.994500190981
U/N Reef (12-028),2012,28.9488847464846
U/N Reef (12-029),2012,28.9488847464846
U/N Reef (12-030),2012,28.993998421563
U/N Reef (12-031),2012,28.9391783465136
U/N Reef (12-032),2012,28.9391783465136
U/N Reef (12-033),2012,28.960302704259
U/N Reef (12-034),2012,28.960302704259
U/N Reef (12-035),2012,28.9509048977414
U/N Reef (12-036),2012,28.960302704259
Wishbone Reef (12-037),2012,28.9472023010254
U/N Reef (12-038a),2012,28.9509048977414
U/N Reef (12-038b),2012,28.9509048977414
U/N Reef (12-039),2012,28.960302704259
U/N Reef (12-040),2012,28.9684378993404
U/N Reef (12-041),2012,29.0010364097461
U/N Reef (12-042),2012,28.9684378993404
Martha Ridgway Reef (North) (12-043a),2012,28.9675499224195
Martha Ridgway Reef (South) (12-043b),2012,28.9685063498361
Piper Reef (12-012),2012,29.0602690166897
Inset Reef (12-013),2012,29.0602690166897
Hazel Reef (12-014),2012,29.0602690166897
Ada Reef (12-015),2012,29.0822002976029
Gallon Reef (12-016a),2012,29.0283704622827
Forbes Islands Reef (12-016b),2012,29.0283704622827
U/N Reef (12-016c),2012,29.0144973391578
Lion Reef (12-017),2012,29.0746754691714
Daniell Reef (12-018),2012,29.0746754691714
North Pint Patch (12-019),2012,29.0472067938911
South Pint Patch (12-020),2012,29.0382131817697
Andrew Reef (12-021),2012,29.0519396683265
U/N Reef (12-022),2012,29.0514058685303
Kangaroo Shoals (12-023),2012,29.0342471486046
U/N Reef (12-024),2012,29.0149659802837
U/N Reef (12-025),2012,29.0526044552143
Kemp Rocks Reef (12-026),2012,29.0372660845176
Quoin Reef (12-027),2012,29.0142692565918
Eel Reef (12-027a),2012,29.0149551924839
Dolphin Reef (12-096),2012,29.0090189966662
U/N Reef (12-097),2012,28.9838286313144
Second Small Reef (12-098),2012,28.9838286313144
Southern Small Detached Reef (12-099),2012,28.9711515108744
U/N Reef (12-100),2012,28.9908643934462
U/N Reef (12-101),2012,28.9832569162051
U/N Reef (12-044),2012,28.9714932794924
U/N Reef (12-045),2012,28.9714932794924
U/N Reef (12-046),2012,28.9714932794924
U/N Reef (12-047),2012,28.9772295598631
U/N Reef (12-048),2012,28.9772295598631
U/N Reef (12-049),2012,28.9772295598631
U/N Reef (12-050),2012,28.9772295598631
U/N Reef (12-051),2012,28.9772295598631
William Reef (East) (12-052a),2012,28.970624975256
William Reef (West) (12-052b),2012,28.970624975256
Henry Reef (12-053),2012,28.9772295598631
Lloyds Reef (12-054),2012,28.9723143441337
U/N Reef (12-055a),2012,28.9656628326133
U/N Reef (12-055b),2012,28.9723143441337
Mantis Reef (12-056),2012,28.9598556336902
U/N Reef (12-057),2012,28.991787405575
Ferguson Reef (12-058),2012,28.9673989613851
U/N Reef (12-059),2012,28.9855518726387
U/N Reef (12-060),2012,28.994500190981
Lagoon Reef (12-061),2012,28.9855518726387
U/N Reef (12-062),2012,28.9863872913399
U/N Reef (12-063),2012,28.979614426108
U/N Reef (12-064),2012,28.9984781940778
U/N Reef (12-065),2012,28.9984781940778
U/N Reef (12-066),2012,28.9996010751435
Northern Small Detached Reef (12-067),2012,28.979614426108
U/N Reef (12-068),2012,28.9863872913399
U/N Reef (12-069),2012,28.9852308759502
U/N Reef (12-070),2012,28.9852308759502
U/N Reef (12-071),2012,28.9852308759502
Middle Reef (12-072),2012,29.0279043789568
Pigeon Reef (12-073),2012,29.0551671157649
U/N Reef (12-075),2012,29.0373725664048
Rocky Island Reef (12-076),2012,29.0249178144667
U/N Reef (12-077),2012,29.0257945182996
Restoration Island Reef (12-078),2012,29.0187582651774
U/N Reef (12-080),2012,29.0187582651774
Edward Shoal (12-081),2012,29.0213546281979
U/N Reef (12-082),2012,29.0213546281979
U/N Reef (12-083),2012,29.0213546281979
Lloyd Island Reef (12-084),2012,29.0297325981988
Hazelgrove Reefs (12-085),2012,29.0200636852747
May Reef (12-086),2012,29.0200636852747
U/N Reef (12-087),2012,29.0297325981988
Sunter Reef (12-088),2012,29.0297325981988
Exit Reef (12-089),2012,29.0200636852747
Waight Bank (12-091),2012,29.0264420055208
U/N Reef (12-092),2012,28.9852308759502
Bunker Reef (12-093),2012,29.0008889064994
Long Sandy Reef (12-094),2012,28.9786711798774
U/N Reef (12-095),2012,28.9861395160357
Sunk Reef (12-122),2012,29.0001943224952
U/N Reef (12-123),2012,28.9900407462284
U/N Reef (12-124),2012,28.9998252068037
Rocky Island Reef (12-125),2012,28.9998252068037
Frederick Patches (12-126),2012,28.9998252068037
U/N Reef (12-127),2012,28.9829650308894
Chapman Reef (12-129),2012,29.007229646047
U/N Reef (12-130),2012,28.9961089868655
U/N Reef (12-131),2012,29.0149924431318
Allen Reef (12-132),2012,29.007229646047
U/N Reef (12-133),2012,29.0081033706665
U/N Reef (12-134),2012,28.9918268880536
U/N Reef (12-135),2012,28.9918268880536
Hammond Reef (12-136),2012,29.0198407400222
U/N Reef (12-137),2012,28.9973552915785
U/N Reef (12-138),2012,29.0198407400222
U/N Reef (12-139),2012,28.9961089868655
U/N Reef (12-141),2012,28.9973552915785
Curd Reef (12-102),2012,29.0047166475686
U/N Reef (12-103),2012,28.9748771879408
Log Reef (North) (12-104),2012,28.9748771879408
Burke Reef (12-105),2012,28.9980135073607
Tannadice Shoal (12-106),2012,29.003431362576
Log Reef (South) (12-107),2012,28.9828543807521
U/N Reef (12-108),2012,28.9828543807521
U/N Reef (12-109),2012,28.9828543807521
U/N Reef (12-110),2012,28.9890829523404
First Small Reef (12-111),2012,28.9890829523404
Ape Reef (12-112),2012,29.0055037672802
U/N Reef (12-113),2012,28.9890829523404
U/N Reef (12-114),2012,28.9890829523404
Zenith Reef (12-115),2012,28.9976068496704
U/N Reef (12-116),2012,28.9817961826119
Bligh Reef (12-118),2012,28.9735624101427
Wye Reef (12-119),2012,29.0020628187391
Lansdown Reef (12-120),2012,29.0076004773721
U/N Reef (12-121),2012,28.9890962176853
Throne Shoals (13-036),2012,29.0105334387885
U/N Reef (13-037),2012,29.0002210140228
U/N Reef (13-038),2012,29.0105334387885
U/N Reef (13-040),2012,29.0002210140228
Celebration Reef (13-041),2012,29.0168727787062
U/N Reef (12-142),2012,28.9973552915785
Cat Reef (12-143),2012,28.9940280914307
U/N Reef (12-144),2012,29.0198407400222
Sherrard Reef (12-145),2012,29.0153609308703
U/N Reef (12-146),2012,28.9973552915785
U/N Reef (12-148),2012,28.9961089868655
U/N Reef (12-149),2012,28.9852308759502
U/N Reef (12-150),2012,28.9714932794924
U/N Reef (12-151),2012,28.9509048977414
U/N Reef (12-152),2012,28.9509048977414
U/N Reef (12-038c),2012,28.9509048977414
U/N Reef (12-154),2012,28.9509048977414
U/N Reef (13-001),2012,28.9973552915785
Derry Reef (13-002),2012,28.9855985128751
Wasp Reef (13-004),2012,29.0073926007306
Ham Reef (13-005),2012,28.9855985128751
Osborne Reef (13-006),2012,29.0042422283655
U/N Reef (13-007),2012,29.0198407400222
MacNamara Patch (13-008),2012,29.0042422283655
Wilsen Shoal (13-009),2012,28.9855985128751
U/N Reef (13-010a),2012,28.9855985128751
U/N Reef (13-010b),2012,28.9855985128751
U/N Reef (13-011),2012,28.9855985128751
Stork Reef (13-012),2012,29.0042422283655
U/N Reef (13-013),2012,29.0138278537326
U/N Reef (13-014),2012,28.9974721272786
Franklin Reef (13-015),2012,28.9855985128751
U/N Reef (13-016a),2012,28.9848317464193
U/N Reef (13-016b),2012,28.9848317464193
U/N Reef (13-017a),2012,28.9848317464193
U/N Reef (13-017b),2012,28.9848317464193
U/N Reef (13-017c),2012,28.9848317464193
U/N Reef (13-019),2012,29.0023412215404
Sykes Reef (13-020),2012,29.0025730839482
Colclough Reef (13-021),2012,29.0025730839482
New Reef (13-022),2012,29.0025730839482
Dart Shoal (13-023),2012,28.9959847132365
Glennie Reef (13-024),2012,29.0023412215404
Waterwitch Reef (13-025),2012,29.0023412215404
Gertrude Reef (13-026),2012,29.0119745701919
Jubilee Reef (13-027),2012,29.005172882957
Tijou Reef (13-028),2012,29.006694280973
U/N Reef (13-029),2012,29.0023412215404
U/N Reef (13-030),2012,29.0023412215404
Night Reef (13-031),2012,29.0119745701919
Diamond Reign Reefs (13-032),2012,29.0091357685271
U/N Reef (13-033),2012,29.0105334387885
Binstead Reef (13-034),2012,29.0191008005387
U/N Reef (13-035),2012,29.0105334387885
Hedley Reef (17-014),2012,28.8668929934502
Jackson Patches (17-015),2012,28.878170132637
Virginia Chadwick Reef (18-016),2012,28.7948062102
Reg Ward Reef (18-017),2012,28.8026599884033
Otter Reef (18-018),2012,28.814952163009
Undine Reef (West) (16-020a),2012,28.8090844521156
Undine Reef (East) (16-020b),2012,28.8094194275992
U/N Reef (16-022a),2012,28.8127539128433
U/N Reef (16-022b),2012,28.8127539128433
Rudder Reef (16-023),2012,28.8127539128433
Chinaman Reef (16-024),2012,28.8179328743069
Moore Reef (16-071),2012,28.870845443901
North West Reef (16-072),2012,28.8718229929606
Elford Reef (16-073),2012,28.8833045959473
Briggs Reef (16-074),2012,28.8833045959473
Channel Reef (16-075),2012,28.8754032254219
U/N Reef (16-076),2012,28.870259172173
McCulloch Reef (No 1) (17-016a),2012,28.8668929934502
McCulloch Reef (No 2) (17-016b),2012,28.8668929934502
Gibson Reef (17-017),2012,28.8708331946171
Howie Reef (17-018a),2012,28.8745055865216
Barnett Patches (18-019),2012,28.7785481398668
Duncan Reef (18-020),2012,28.7842871983846
U/N Reef (18-021),2012,28.7842871983846
U/N Reef (18-022),2012,28.7850927386368
Opal Reef (16-025),2012,28.8163782331679
Tongue Reef (16-026),2012,28.8277886927813
U/N Reef (16-027),2012,28.8277886927813
Low Islands Reef (16-028),2012,28.8405595620473
U/N Reef (16-077),2012,28.870259172173
U/N Reef (16-078),2012,28.870259172173
Outer Shoal (16-079),2012,28.870259172173
Korea Reef (16-080),2012,28.8621380869548
Yule Reef (16-081),2012,28.8600439541582
Garioch Reef (16-082),2012,28.8701430691613
U/N Reef (16-083),2012,28.7917752388196
U/N Reef (16-084),2012,28.7917752388196
Arthur Patches (17-018b),2012,28.8745055865216
U/N Reef (17-020a),2012,28.8539579950198
U/N Reef (17-020b),2012,28.85748945498
U/N Reef (17-021a),2012,28.8539579950198
U/N Reef (17-021b),2012,28.8539579950198
Cayley Reef (17-023),2012,28.8477443807265
U/N Reef (18-023),2012,28.756143172582
Britomart Reef (18-024),2012,28.7857942010602
U/N Reef (18-025),2012,28.7569015593756
Batt Reef (16-029),2012,28.8383585847454
Norman Reef (16-030),2012,28.8433217234995
Satellite Reef (16-031),2012,28.8409380056919
Saxon Reef (16-032),2012,28.8487297905816
Linden Bank (16-033),2012,28.8287647729633
Spur Reef (16-034),2012,28.8433217234995
U/N Reef (16-085),2012,28.7917752388196
U/N Reef (16-086),2012,28.8126275889079
U/N Reef (16-087),2012,28.8126275889079
U/N Reef (16-088),2012,28.8296149571737
Peart Reef (17-024),2012,28.8642938209302
U/N Reef (17-025),2012,28.865747410764
U/N Reef (17-026),2012,28.8615510217075
Raaf Shoals (17-027),2012,28.8582378510506
Publican Shoals (North) (17-028),2012,28.8668929934502
