reefName,year,chlA
Curd Reef (12-102),2002,0.312077481555947
U/N Reef (12-103),2002,0.286936752922349
Log Reef (North) (12-104),2002,0.284220305570691
Burke Reef (12-105),2002,0.306739833241351
Tannadice Shoal (12-106),2002,0.309290408116412
Log Reef (South) (12-107),2002,0.28142251143277
U/N Reef (12-108),2002,0.283314328572437
U/N Reef (12-109),2002,0.282445663218588
U/N Reef (12-110),2002,0.284591566715336
First Small Reef (12-111),2002,0.283593132544484
Ape Reef (12-112),2002,0.297242636920834
U/N Reef (12-113),2002,0.283157420587963
U/N Reef (12-114),2002,0.28202030654831
Zenith Reef (12-115),2002,0.293533881594595
U/N Reef (12-116),2002,0.278446270977783
Bligh Reef (12-118),2002,0.273670891134816
Wye Reef (12-119),2002,0.292041105089267
Lansdown Reef (12-120),2002,0.297939332349047
U/N Reef (12-121),2002,0.279696835435182
Throne Shoals (13-036),2002,0.271101099168145
U/N Reef (13-037),2002,0.262693899622514
U/N Reef (13-038),2002,0.272709053537128
U/N Reef (13-040),2002,0.261267166314809
Celebration Reef (13-041),2002,0.272998167567477
U/N Reef (12-142),2002,0.273793499571417
Cat Reef (12-143),2002,0.267493681189483
U/N Reef (12-144),2002,0.284911100725194
Sherrard Reef (12-145),2002,0.280344229395339
U/N Reef (12-146),2002,0.275487994477051
U/N Reef (12-148),2002,0.278380594516773
U/N Reef (12-149),2002,0.29754644082653
U/N Reef (12-150),2002,0.330209189344054
U/N Reef (12-151),2002,0.329596105896188
U/N Reef (12-152),2002,0.328324766857988
U/N Reef (12-038c),2002,0.325172833331846
U/N Reef (12-154),2002,0.325618259105307
U/N Reef (13-001),2002,0.268781555734314
Derry Reef (13-002),2002,0.263742464074706
Wasp Reef (13-004),2002,0.281125421099298
Ham Reef (13-005),2002,0.26397004263615
Osborne Reef (13-006),2002,0.277301506362528
U/N Reef (13-007),2002,0.282859368698695
MacNamara Patch (13-008),2002,0.276016779033884
Wilsen Shoal (13-009),2002,0.261264995358255
U/N Reef (13-010a),2002,0.260659559902474
U/N Reef (13-010b),2002,0.261155117639383
U/N Reef (13-011),2002,0.26400677123556
Stork Reef (13-012),2002,0.279895421461703
U/N Reef (13-013),2002,0.282341460158248
U/N Reef (13-014),2002,0.271697476225766
Franklin Reef (13-015),2002,0.260506686244212
U/N Reef (13-016a),2002,0.259590379682994
U/N Reef (13-016b),2002,0.25897031861031
U/N Reef (13-017a),2002,0.25741339541349
U/N Reef (13-017b),2002,0.258136139549585
U/N Reef (13-017c),2002,0.25793116705657
U/N Reef (13-019),2002,0.282116939013975
Sykes Reef (13-020),2002,0.279181237993435
Colclough Reef (13-021),2002,0.270430520460136
New Reef (13-022),2002,0.273540314266638
Dart Shoal (13-023),2002,0.26752105109862
Glennie Reef (13-024),2002,0.273174483138145
Waterwitch Reef (13-025),2002,0.274497974937915
Gertrude Reef (13-026),2002,0.273153914831462
Jubilee Reef (13-027),2002,0.268733349171367
Tijou Reef (13-028),2002,0.258717848755158
U/N Reef (13-029),2002,0.279933441028048
U/N Reef (13-030),2002,0.277260701610306
Night Reef (13-031),2002,0.276579211456119
Diamond Reign Reefs (13-032),2002,0.271821260359298
U/N Reef (13-033),2002,0.263846480166911
Binstead Reef (13-034),2002,0.276583580122867
U/N Reef (13-035),2002,0.266320979775395
Hedley Reef (17-014),2002,0.258628927103141
Jackson Patches (17-015),2002,0.266366602471188
Virginia Chadwick Reef (18-016),2002,0.28512548500397
Reg Ward Reef (18-017),2002,0.293565826183482
Otter Reef (18-018),2002,0.323159161660959
Undine Reef (West) (16-020a),2002,0.223347145672288
Undine Reef (East) (16-020b),2002,0.219767344688475
U/N Reef (16-022a),2002,0.22680411066804
U/N Reef (16-022b),2002,0.227995697167899
Rudder Reef (16-023),2002,0.225499018724481
Chinaman Reef (16-024),2002,0.221065207047273
Moore Reef (16-071),2002,0.245946001873601
North West Reef (16-072),2002,0.239836609455741
Elford Reef (16-073),2002,0.247869025433984
Briggs Reef (16-074),2002,0.250179914830893
Channel Reef (16-075),2002,0.24119309734014
U/N Reef (16-076),2002,0.239884024862983
McCulloch Reef (No 1) (17-016a),2002,0.26344075474417
McCulloch Reef (No 2) (17-016b),2002,0.262120922809825
Gibson Reef (17-017),2002,0.265642456935387
Howie Reef (17-018a),2002,0.271051562262599
Barnett Patches (18-019),2002,0.291534724270163
Duncan Reef (18-020),2002,0.302581864545317
U/N Reef (18-021),2002,0.310138489225792
U/N Reef (18-022),2002,0.312556302655401
Opal Reef (16-025),2002,0.217174009278129
Tongue Reef (16-026),2002,0.222188854732625
U/N Reef (16-027),2002,0.225158534122113
Low Islands Reef (16-028),2002,0.240890860102199
U/N Reef (16-077),2002,0.242210200231956
U/N Reef (16-078),2002,0.239829735755707
Outer Shoal (16-079),2002,0.237443211051956
Korea Reef (16-080),2002,0.250445043892344
Yule Reef (16-081),2002,0.25455462885354
Garioch Reef (16-082),2002,0.255572669219986
U/N Reef (16-083),2002,0.234335654661351
U/N Reef (16-084),2002,0.234557383532122
Arthur Patches (17-018b),2002,0.273241320619963
U/N Reef (17-020a),2002,0.271705474286354
U/N Reef (17-020b),2002,0.272373055058619
U/N Reef (17-021a),2002,0.274288049533648
U/N Reef (17-021b),2002,0.27246871627505
Cayley Reef (17-023),2002,0.275762769808942
U/N Reef (18-023),2002,0.291701747246116
Britomart Reef (18-024),2002,0.334814239913268
U/N Reef (18-025),2002,0.329605684496274
Batt Reef (16-029),2002,0.230346990059378
Norman Reef (16-030),2002,0.220442600275032
Satellite Reef (16-031),2002,0.236209791675146
Saxon Reef (16-032),2002,0.221282026454153
Linden Bank (16-033),2002,0.213491362947508
Spur Reef (16-034),2002,0.216759592552438
U/N Reef (16-085),2002,0.23448808121095
U/N Reef (16-086),2002,0.235844333820137
U/N Reef (16-087),2002,0.239399014364331
U/N Reef (16-088),2002,0.252457252846481
Peart Reef (17-024),2002,0.278795216750249
U/N Reef (17-025),2002,0.244692115694247
U/N Reef (17-026),2002,0.245639388360374
Raaf Shoals (17-027),2002,0.252797202566496
Publican Shoals (North) (17-028),2002,0.260594744840563
Mustard Patches (North) (17-029a),2002,0.257888444827237
Mustard Patches (South) (17-029b),2002,0.259693086435278
Walker Reef (18-026),2002,0.348689647478182
Trunk Reef (18-027),2002,0.345509234523331
U/N Reef (18-028),2002,0.355841531336028
Bramble Reef (18-029),2002,0.361910061942945
Kelso Reef (18-030),2002,0.360751038171323
Little Kelso Reef (18-031),2002,0.367409862620155
Onyx Reef (16-035),2002,0.216871350025328
Nicholas Reef (16-036),2002,0.217702296920602
Wentworth Reef (16-037),2002,0.254551135048859
Egmont Reef (16-038),2002,0.253144824848693
Alexandra Reefs (No 1) (16-039a),2002,0.258604253505225
Alexandra Reefs (No 2) (16-039b),2002,0.256957032446286
Pixie Reef (16-040),2002,0.230782095578452
Jorgensen Patch (16-041),2002,0.224914864674241
U/N Reef (16-089),2002,0.255929224347125
U/N Reef (16-090),2002,0.256504202879152
U/N Reef (16-091),2002,0.257424554219659
U/N Reef (16-092),2002,0.254881510262118
U/N Reef (16-093),2002,0.253961251391085
U/N Reef (16-094),2002,0.254049862187567
U/N Reef (16-095),2002,0.251754129116056
Publican Shoals (South) (17-030),2002,0.26254741196517
U/N Reef (17-031),2002,0.26434407977125
Wardle Reef (17-032),2002,0.267307573385818
U/N Reef (17-033),2002,0.270181343297107
Feather Reef (17-034),2002,0.286832931736761
Nathan Reef (17-035),2002,0.275845950001342
U/N Reef (15-059b),2002,0.237756310854375
U/N Reef (15-059c),2002,0.2385392124515
U/N Reef (15-059d),2002,0.23867159051482
U/N Island (15-059e),2002,0.238113300630266
Ottaway Patch (15-060),2002,0.235041803205125
Stonor Patch (15-061),2002,0.234070597841592
Delius Patch (15-062),2002,0.237481469941928
Gubbins Reef (15-063),2002,0.238108367251347
Breaking Patches (16-042),2002,0.225179831669575
Oyster Reef (16-043a),2002,0.230771036412037
U/N Reef (16-043b),2002,0.228579204859636
U/N Reef (16-044a),2002,0.229938722901236
Vlasoff Reef (16-044b),2002,0.229854878689797
Unity Reef (No 1) (16-045a),2002,0.254485639257939
Unity Reef (No 2) (16-045b),2002,0.252846701070413
U/N Reef (16-096),2002,0.251754129116056
U/N Reef (16-097),2002,0.251754129116056
U/N Reef (16-098),2002,0.251754129116056
U/N Reef (16-099),2002,0.251864261255579
Hall-Thompson Reef (17-037),2002,0.285348921888019
Surprise Shoal (17-038),2002,0.289466694822525
U/N Reef (17-039),2002,0.325335691337568
Lindquist Reef (17-040),2002,0.325696154497481
Goudge Bank (17-041),2002,0.300000837503239
Hope Islands Reef (West) (15-064),2002,0.231587135141985
Hope Islands Reef (East) (15-065),2002,0.2308397223669
U/N Reef (15-066),2002,0.235891184424898
U/N Reef (15-067),2002,0.23879219577867
Upolu Reef (16-046),2002,0.232117506550553
Double Island Reef (16-047),2002,0.251096251293674
U/N Reef (16-100),2002,0.25200750818987
U/N Reef (16-102),2002,0.251807303189097
U/N Reef (16-103),2002,0.251906416967748
U/N Reef (16-104),2002,0.252102637564251
Adelaide Reef (17-042),2002,0.288351388399092
Jessie-Kent Reef (17-043a),2002,0.325970588792392
Bresnahan Reef (17-043b),2002,0.32479532668096
Hutchison Reef (17-043c),2002,0.32745600264021
Ellison Reef (17-044),2002,0.304198205175738
Lake Reef (15-068),2002,0.236505268474873
U/N Reef (15-069),2002,0.236698793466962
Vicki Harriott Reef (15-070),2002,0.220472664270383
U/N Reef (15-071a),2002,0.225016654410176
U/N Reef (15-071b),2002,0.224737386484038
U/N Reef (15-071c),2002,0.222580987299107
U/N Reef (15-072),2002,0.212412458406693
U/N Reef (15-073),2002,0.211514122103298
U/N Reef (15-074),2002,0.218804193615465
Haycock Reef (16-048),2002,0.250781854961246
U/N Reef (16-105),2002,0.252336785497655
U/N Reef (16-106),2002,0.252293010277827
U/N Reef (16-107),2002,0.252209131165723
U/N Reef (16-108),2002,0.254006071183354
U/N Reef (17-045),2002,0.34735280966611
Sisters-Stephens Reef (17-046),2002,0.339480680583621
Eddy Reef (17-047),2002,0.304484069526815
King Reefs (17-048),2002,0.350152882591146
U/N Reef (17-049),2002,0.362831580515144
U/N Reef (17-050),2002,0.36614297481934
Ribbon No 2 Reef (No 1) (15-075a),2002,0.210231103936234
Ribbon No 2 Reef (No 2) (15-075b),2002,0.211753412596337
Ribbon No 2 Reef (No 3) (15-075c),2002,0.210601951765703
U/N Reef (15-076),2002,0.221407769087825
U/N Reef (15-077),2002,0.218897818804664
Osterlund Reef (15-078),2002,0.225845066979427
U/N Reef (15-079),2002,0.211382353834495
Green Island Reef (16-049),2002,0.240120956791127
Rocky Island Reef (16-051b),2002,0.255499894311168
U/N Reef (16-109),2002,0.25380458521534
U/N Reef (16-110),2002,0.254065119249049
U/N Reef (16-111),2002,0.259499545465451
U/N Reef (16-112),2002,0.260817112173317
U/N Reef (16-113),2002,0.263816460396415
Beaver Reef (17-051),2002,0.310912360808812
U/N Reef (17-052),2002,0.365919373520423
Stingaree Reefs (17-053),2002,0.371025534859381
U/N Reef (17-054),2002,0.377720087425372
Thorpe (Timana) Reef (17-055),2002,0.380097225171032
Ribbon No 1 Reef (15-080),2002,0.209219906684948
Rosser Reef (15-081),2002,0.227824653543496
Emily Reef (15-082),2002,0.221018248275675
Gill Patches (15-083),2002,0.229162155493536
Irene Reef (15-084),2002,0.214043659647865
Lena Reef (15-085),2002,0.20950396169308
Rocky Island Reef (16-051a),2002,0.254691291215377
U/N Reef (16-052),2002,0.25472064947175
U/N Reef (16-053),2002,0.255513624392405
Fitzroy Island Reef (No 1) (16-054a),2002,0.255490896765875
U/N Reef (16-800),2002,0.224882540996312
U/N Reef (16-801),2002,0.268743806335049
Sudbury Reef (No 1) (17-001a),2002,0.25399367068085
U/N Reef (17-056),2002,0.389187408290837
Gilbey Reef (17-057),2002,0.272249260879909
Armistice Reef (17-058),2002,0.271065766852488
Potter Reef (No 1) (17-059a),2002,0.286454396881056
Potter Reef (No 2) (17-059b),2002,0.289987892279122
Potter Reef (No 3) (17-059c),2002,0.285063684212666
Cairns Reef (15-086),2002,0.229114532456615
Pearl Reef (15-087),2002,0.213394192737175
Ruby Reef (15-088),2002,0.215657218654252
Endeavour Reef (15-089),2002,0.223626915382644
Andersen Reef (15-090),2002,0.214706321928812
U/N Reef (15-091a),2002,0.215860616255873
U/N Reef (15-091b),2002,0.216761363059781
Rachel Carson Reef (15-092),2002,0.216292608118367
Fitzroy Island Reef (No 2) (16-054b),2002,0.256862810374512
U/N Reef (16-054c),2002,0.256862810374512
U/N Reef (16-054d),2002,0.256391123785059
U/N Reef (16-054e),2002,0.256391123785059
U/N Reef (16-054f),2002,0.256860686766625
Sudbury Reef (No 2) (17-001b),2002,0.252524573980889
Sudbury Reef (No 3) (17-001c),2002,0.251672549919896
Sudbury Reef (No 4) (17-001d),2002,0.254006853016011
Stagg Patches (North) (17-002a),2002,0.258414300633465
Stagg Patches (South) (17-002b),2002,0.258254124763443
Hervey Shoals (North) (17-003a),2002,0.242736419540133
Hervey Shoals (South) (17-003b),2002,0.243268135138412
Scott Reef (17-004),2002,0.262653723793001
U/N Reef (17-060),2002,0.294549957022914
U/N Reef (17-061),2002,0.29630984273586
Noreaster Reef (17-062),2002,0.286152535741692
Farquharson Reef (No 1) (17-063a),2002,0.299166360893374
Farquharson Reef (No 2) (17-063b),2002,0.29398519374038
Pickersgill Reef (15-093),2002,0.227390130220689
Escape Reef (15-094),2002,0.216833910179288
Evening Reef (15-095),2002,0.223469367361418
Agincourt Reefs (No 4) (15-096),2002,0.21501798382212
U/N Reef (16-054g),2002,0.256030743513618
Little Fitzroy Island Reef (16-055),2002,0.254400717719311
Stevens Reef (17-005),2002,0.252365825925907
Maori Reef (17-006),2002,0.258787242229745
U/N Reef (17-007),2002,0.2547933484221
Noggin Reef (17-008),2002,0.250917181858638
Taylor Reef (17-064),2002,0.301061220795597
U/N Reef (17-065),2002,0.284507834574409
Yamacutta Reef (17-066),2002,0.303183746912942
U/N Reef (17-067),2002,0.307262696836128
Morning Reef (15-098),2002,0.222045973715866
Agincourt Reefs (No 3) (15-099a),2002,0.215103688329105
Agincourt Reefs (No 2a) (15-099b),2002,0.214889201696507
Agincourt Reefs (No 1) (15-099c),2002,0.214486011387306
Agincourt Reefs (No 5) (15-099d),2002,0.215492002557786
Agincourt Reefs (No 2b) (15-099e),2002,0.214455933522446
U/N Reef (15-800),2002,0.215233264313072
U/N Reef (15-801),2002,0.217901272361041
U/N Reef (16-001),2002,0.235007040634898
U/N Reef (16-056),2002,0.266607310593514
Hastings Reef (16-057),2002,0.222519624272511
Tobias Spit (17-009a),2002,0.28202122958973
Moss Reef (17-068),2002,0.284666596008574
U/N Reef (17-069),2002,0.29232607221029
U/N Reef (17-070),2002,0.342378444662777
U/N Reef (17-071),2002,0.276741788783564
U/N Reef (17-072),2002,0.253147280458964
U/N Reef (17-073),2002,0.264487744390384
U/N Reef (17-074),2002,0.269556526111141
U/N Reef (17-075),2002,0.26960628341833
U/N Reef (16-002),2002,0.234349426001636
U/N Reef (16-003),2002,0.234846698939789
Struck Reef (16-004),2002,0.238001301621174
Black Rock Reef (16-005),2002,0.238268174859742
Hope Reef (16-058),2002,0.218904866857379
U/N Reef (16-059),2002,0.224212418313084
Michaelmas Reef (16-060),2002,0.224459468552452
Fin Reef (16-061),2002,0.223806218352905
Pretty Patches (No 1) (16-062a),2002,0.228138012884682
Flora Reef (17-010),2002,0.266324919433637
Coates Reef (17-011),2002,0.261205448922215
Normanby-Mabel Reef (17-012),2002,0.279982294110139
U/N Reef (17-076),2002,0.269669702776049
Richards (Bedarra) Reef (18-001),2002,0.381753233507941
Wheeler (Toolgbar) Island Reef (18-003),2002,0.380985466867226
Coombe Reef (18-004),2002,0.379503309030551
Smith-Bowden Reef (18-005),2002,0.371672850215726
Snapper Reef (16-006),2002,0.241319760703821
U/N Reef (16-007),2002,0.253395290793193
U/N Reef (16-008a),2002,0.257094519894807
Pretty Patches (No 2) (16-062b),2002,0.226596040368985
Pretty Patches (No 3) (16-062c),2002,0.228587378149581
Euston Reef (16-063),2002,0.228646165229474
Arlington Reef (16-064),2002,0.230160314158836
Flynn Reef (16-065),2002,0.23218766832131
Jones Patch (17-012b),2002,0.28121893288742
Round-Russell Reef (17-013),2002,0.280749126319196
Hudson (Coolah) Reef (18-006),2002,0.373786660433242
Kennedy Shoal (18-007),2002,0.34023602634143
Brook Islands Reef (18-008),2002,0.378248948817446
Brook Shoal (18-009),2002,0.385884827737278
U/N Reef (16-008b),2002,0.258238803335848
U/N Reef (16-009a),2002,0.262723498885169
U/N Reef (16-009b),2002,0.260678390324266
Morey Reef (16-010),2002,0.258892997633872
U/N Reef (16-011),2002,0.217925636596127
Spitfire Reefs (West) (16-012a),2002,0.224748734364028
Spitfire Reefs (East) (16-012b),2002,0.223787223348381
U/N Reef (16-013a),2002,0.217333888086416
U/N Reef (16-013b),2002,0.216695774687336
Jenny Louise Shoal (North) (16-066a),2002,0.231503849334182
Jenny Louise Shoal (South) (16-066b),2002,0.23335665771952
Milln Reef (16-067),2002,0.236618865655352
Thetford Reef (16-068),2002,0.240909654628048
Baines Patches (16-069),2002,0.237436582128741
Pellowe Reef (16-070),2002,0.240398040682725
Goold Reef (18-010),2002,0.413821957590983
Garden Reef (18-011),2002,0.420440222698524
Eva Reef (18-013),2002,0.389274374373676
Hinchinbrook Reef (18-014),2002,0.411023711845354
Agnes Reef (18-015),2002,0.409325166886541
U/N Reef (16-013c),2002,0.216840490223772
U/N Reef (16-014a),2002,0.220534629844953
U/N Reef (16-014b),2002,0.219973475527398
Mackay Reef (16-015),2002,0.223081384346351
U/N Reef (16-016),2002,0.21870896007861
Sylvan Reef (16-017),2002,0.220624730386178
U/N Reef (16-018a),2002,0.218790367710198
U/N Reef (16-018b),2002,0.219334772406073
St Crispin Reef (16-019),2002,0.217205727031977
Eyrie Reef (14-118),2002,0.226406825415175
Turtle Reef (North) (14-119a),2002,0.233741727750759
Turtle Reef (South) (14-119b),2002,0.233597374189466
Turtle Group Reef (No 1) (14-120a),2002,0.233271199941404
Lark Reef (15-033),2002,0.219471859697178
U/N Reef (15-034),2002,0.207419489887039
U/N Reef (15-035),2002,0.215733711869743
U/N Reef (15-036),2002,0.217000956114786
U/N Reef (15-037),2002,0.210159794374456
Ribbon No 5 Reef (15-038),2002,0.209425961639313
Pelican Island Reef (13-107),2002,0.283301897527409
Hedge Reef (13-108),2002,0.273355109615508
South Warden Reef (14-051),2002,0.251689462176114
Unison Reef (14-052),2002,0.256380257493111
U/N Reef (14-053),2002,0.249880521345765
Stapleton Reef (14-054),2002,0.244225888975564
